season,league,team_name,team_abbreviation,playoffs,games_played,minutes_played,field_goals,field_goal_attempts,field_goal_percentage,three_pointers,three_point_attempts,three_point_percentage,two_pointers,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
1978,NBA,New Jersey Nets,NJN,False,82.0,19905.0,3547.0,8004.0,0.443,,,,3547.0,8004.0,0.443,1652.0,2304.0,0.717,1306.0,2595.0,3901.0,1879.0,857.0,631.0,1774.0,2312.0,8746.0
1978,NBA,New Orleans Jazz,NOJ,False,82.0,19780.0,3568.0,7717.0,0.462,,,,3568.0,7717.0,0.462,1690.0,2331.0,0.725,1309.0,2907.0,4216.0,2079.0,662.0,514.0,1694.0,1938.0,8826.0
1978,NBA,New York Knicks,NYK,True,82.0,20005.0,3815.0,7822.0,0.488,,,,3815.0,7822.0,0.488,1670.0,2225.0,0.751,1180.0,2689.0,3869.0,2338.0,818.0,442.0,1764.0,2193.0,9300.0
1978,NBA,Philadelphia 76ers,PHI,True,82.0,19830.0,3628.0,7471.0,0.486,,,,3628.0,7471.0,0.486,2153.0,2863.0,0.752,1299.0,2694.0,3993.0,2220.0,800.0,548.0,1752.0,2188.0,9409.0
1978,NBA,Phoenix Suns,PHO,True,82.0,19780.0,3731.0,7836.0,0.476,,,,3731.0,7836.0,0.476,1749.0,2329.0,0.751,1166.0,2579.0,3745.0,2338.0,1059.0,372.0,1766.0,1956.0,9211.0
1978,NBA,Portland Trail Blazers,POR,True,82.0,19730.0,3556.0,7367.0,0.483,,,,3556.0,7367.0,0.483,1717.0,2259.0,0.76,1187.0,2686.0,3873.0,2067.0,798.0,390.0,1625.0,2068.0,8829.0
1978,NBA,San Antonio Spurs,SAS,True,82.0,19780.0,3794.0,7594.0,0.5,,,,3794.0,7594.0,0.5,1797.0,2234.0,0.804,1030.0,2594.0,3624.0,2240.0,797.0,553.0,1665.0,1871.0,9385.0
1978,NBA,Seattle SuperSonics,SEA,True,82.0,19780.0,3445.0,7715.0,0.447,,,,3445.0,7715.0,0.447,1675.0,2352.0,0.712,1456.0,2601.0,4057.0,1799.0,782.0,429.0,1636.0,2008.0,8565.0
1978,NBA,Washington Bullets,WSB,True,82.0,19830.0,3580.0,7772.0,0.461,,,,3580.0,7772.0,0.461,1887.0,2655.0,0.711,1349.0,2815.0,4164.0,1948.0,668.0,386.0,1613.0,1879.0,9047.0
1978,NBA,League Average,,False,82.0,19825.0,3571.0,7615.0,0.469,,,,3571.0,7615.0,0.469,1751.0,2329.0,0.752,1230.0,2633.0,3863.0,2054.0,787.0,421.0,1646.0,2063.0,8894.0
1977,NBA,Atlanta Hawks,ATL,False,82.0,19705.0,3279.0,7176.0,0.457,,,,3279.0,7176.0,0.457,1836.0,2451.0,0.749,1244.0,2512.0,3756.0,1882.0,733.0,330.0,1779.0,2302.0,8394.0
1977,NBA,Boston Celtics,BOS,True,82.0,19830.0,3462.0,7775.0,0.445,,,,3462.0,7775.0,0.445,1648.0,2181.0,0.756,1241.0,2966.0,4207.0,2010.0,506.0,263.0,1673.0,2039.0,8572.0
1977,NBA,Buffalo Braves,BUF,False,82.0,19730.0,3366.0,7475.0,0.45,,,,3366.0,7475.0,0.45,1880.0,2492.0,0.754,1213.0,2623.0,3836.0,1883.0,683.0,392.0,1699.0,1842.0,8612.0
1977,NBA,Chicago Bulls,CHI,True,82.0,19805.0,3249.0,7186.0,0.452,,,,3249.0,7186.0,0.452,1613.0,2159.0,0.747,1292.0,2705.0,3997.0,1989.0,699.0,364.0,1552.0,1871.0,8111.0
1977,NBA,Cleveland Cavaliers,CLE,True,82.0,19780.0,3451.0,7688.0,0.449,,,,3451.0,7688.0,0.449,1468.0,1993.0,0.737,1312.0,2563.0,3875.0,1845.0,579.0,472.0,1356.0,1951.0,8370.0
1977,NBA,Denver Nuggets,DEN,True,82.0,19780.0,3590.0,7471.0,0.481,,,,3590.0,7471.0,0.481,2053.0,2783.0,0.738,1288.0,2700.0,3988.0,2262.0,953.0,471.0,2011.0,2142.0,9233.0
1977,NBA,Detroit Pistons,DET,True,82.0,19730.0,3764.0,7792.0,0.483,,,,3764.0,7792.0,0.483,1442.0,1960.0,0.736,1169.0,2495.0,3664.0,2004.0,877.0,459.0,1718.0,2200.0,8970.0
1977,NBA,Golden State Warriors,GSW,True,82.0,19780.0,3724.0,7832.0,0.475,,,,3724.0,7832.0,0.475,1649.0,2172.0,0.759,1300.0,2639.0,3939.0,2120.0,904.0,432.0,1624.0,2058.0,9097.0
1977,NBA,Houston Rockets,HOU,True,82.0,19780.0,3535.0,7325.0,0.483,,,,3535.0,7325.0,0.483,1656.0,2103.0,0.787,1254.0,2632.0,3886.0,1913.0,616.0,411.0,1600.0,2132.0,8726.0
1977,NBA,Indiana Pacers,IND,False,82.0,19755.0,3522.0,7840.0,0.449,,,,3522.0,7840.0,0.449,1714.0,2297.0,0.746,1409.0,2584.0,3993.0,2009.0,924.0,458.0,1609.0,2030.0,8758.0
1977,NBA,Kansas City Kings,KCK,False,82.0,19830.0,3561.0,7733.0,0.46,,,,3561.0,7733.0,0.46,1706.0,2140.0,0.797,1222.0,2593.0,3815.0,1982.0,849.0,386.0,1576.0,2173.0,8828.0
1977,NBA,Los Angeles Lakers,LAL,True,82.0,19805.0,3663.0,7657.0,0.478,,,,3663.0,7657.0,0.478,1437.0,1941.0,0.74,1177.0,2628.0,3805.0,2057.0,801.0,445.0,1538.0,1867.0,8763.0
1977,NBA,Milwaukee Bucks,MIL,False,82.0,19705.0,3668.0,7840.0,0.468,,,,3668.0,7840.0,0.468,1553.0,2072.0,0.75,1220.0,2519.0,3739.0,1970.0,790.0,342.0,1648.0,2094.0,8889.0
1977,NBA,New Orleans Jazz,NOJ,False,82.0,19780.0,3443.0,7602.0,0.453,,,,3443.0,7602.0,0.453,1688.0,2183.0,0.773,1249.0,2828.0,4077.0,1854.0,613.0,357.0,1706.0,2099.0,8574.0
1977,NBA,New York Knicks,NYK,False,82.0,19755.0,3659.0,7530.0,0.486,,,,3659.0,7530.0,0.486,1587.0,2078.0,0.764,974.0,2680.0,3654.0,1956.0,714.0,304.0,1680.0,2007.0,8905.0
1977,NBA,New York Nets,NYN,False,82.0,19730.0,3096.0,7222.0,0.429,,,,3096.0,7222.0,0.429,1673.0,2274.0,0.736,1157.0,2547.0,3704.0,1422.0,802.0,435.0,1630.0,2178.0,7865.0
1977,NBA,Philadelphia 76ers,PHI,True,82.0,19780.0,3511.0,7322.0,0.48,,,,3511.0,7322.0,0.48,2012.0,2732.0,0.736,1293.0,2752.0,4045.0,1966.0,814.0,561.0,1915.0,2074.0,9034.0
1977,NBA,Phoenix Suns,PHO,False,82.0,19730.0,3406.0,7249.0,0.47,,,,3406.0,7249.0,0.47,1791.0,2345.0,0.764,1059.0,2493.0,3552.0,2100.0,750.0,346.0,1830.0,2089.0,8603.0
1977,NBA,Portland Trail Blazers,POR,True,82.0,19730.0,3623.0,7537.0,0.481,,,,3623.0,7537.0,0.481,1917.0,2515.0,0.762,1260.0,2703.0,3963.0,1990.0,868.0,492.0,1757.0,2220.0,9163.0
1977,NBA,San Antonio Spurs,SAS,True,82.0,19755.0,3711.0,7657.0,0.485,,,,3711.0,7657.0,0.485,2010.0,2522.0,0.797,1110.0,2550.0,3660.0,2115.0,857.0,499.0,1770.0,1966.0,9432.0
1977,NBA,Seattle SuperSonics,SEA,False,82.0,19805.0,3439.0,7639.0,0.45,,,,3439.0,7639.0,0.45,1646.0,2386.0,0.69,1355.0,2433.0,3788.0,1772.0,932.0,503.0,1759.0,2198.0,8524.0
1977,NBA,Washington Bullets,WSB,True,82.0,19730.0,3514.0,7479.0,0.47,,,,3514.0,7479.0,0.47,1622.0,2264.0,0.716,1185.0,2758.0,3943.0,1935.0,642.0,433.0,1677.0,1940.0,8650.0
1977,NBA,League Average,,False,82.0,19764.0,3511.0,7547.0,0.465,,,,3511.0,7547.0,0.465,1709.0,2275.0,0.751,1227.0,2632.0,3858.0,1956.0,768.0,416.0,1687.0,2067.0,8731.0
1976,NBA,Atlanta Hawks,ATL,False,82.0,19805.0,3301.0,7338.0,0.45,,,,3301.0,7338.0,0.45,1809.0,2467.0,0.733,1225.0,2540.0,3765.0,1666.0,790.0,277.0,1553.0,1983.0,8411.0
1976,NBA,Boston Celtics,BOS,True,82.0,19755.0,3527.0,7901.0,0.446,,,,3527.0,7901.0,0.446,1654.0,2120.0,0.78,1369.0,2972.0,4341.0,1980.0,561.0,260.0,1609.0,2002.0,8708.0
1976,NBA,Buffalo Braves,BUF,True,82.0,19705.0,3481.0,7307.0,0.476,,,,3481.0,7307.0,0.476,1833.0,2368.0,0.774,1002.0,2719.0,3721.0,2112.0,720.0,366.0,1743.0,2017.0,8795.0
1976,NBA,Chicago Bulls,CHI,False,82.0,19780.0,3106.0,7499.0,0.414,,,,3106.0,7499.0,0.414,1651.0,2197.0,0.751,1375.0,2726.0,4101.0,1704.0,627.0,255.0,1413.0,1977.0,7863.0
1976,NBA,Cleveland Cavaliers,CLE,True,82.0,19805.0,3497.0,7709.0,0.454,,,,3497.0,7709.0,0.454,1346.0,1827.0,0.737,1192.0,2588.0,3780.0,1844.0,638.0,397.0,1330.0,1871.0,8340.0
1976,NBA,Detroit Pistons,DET,True,82.0,19780.0,3524.0,7598.0,0.464,,,,3524.0,7598.0,0.464,1557.0,2049.0,0.76,1205.0,2545.0,3750.0,1751.0,786.0,332.0,1619.0,2086.0,8605.0
1976,ABA,Denver Nuggets,DNA,True,84.0,20310.0,4059.0,8036.0,0.505,41.0,178.0,0.23,4018.0,7858.0,0.511,2078.0,2667.0,0.779,1311.0,2776.0,4087.0,2442.0,891.0,539.0,1755.0,1988.0,10237.0
1976,NBA,Golden State Warriors,GSW,True,82.0,19830.0,3691.0,7982.0,0.462,,,,3691.0,7982.0,0.462,1620.0,2158.0,0.751,1349.0,2912.0,4261.0,2041.0,928.0,416.0,1613.0,2022.0,9002.0
1976,NBA,Houston Rockets,HOU,False,82.0,19755.0,3546.0,7304.0,0.485,,,,3546.0,7304.0,0.485,1616.0,2046.0,0.79,1059.0,2644.0,3703.0,2213.0,656.0,359.0,1665.0,2045.0,8708.0
1976,ABA,Indiana Pacers,INA,True,84.0,20335.0,3735.0,8525.0,0.438,250.0,771.0,0.324,3485.0,7754.0,0.449,1740.0,2253.0,0.772,1612.0,2740.0,4352.0,2087.0,941.0,459.0,1452.0,1981.0,9460.0
1976,NBA,Kansas City Kings,KCK,False,82.0,19755.0,3341.0,7379.0,0.453,,,,3341.0,7379.0,0.453,1792.0,2335.0,0.767,1133.0,2668.0,3801.0,1864.0,751.0,324.0,1607.0,2056.0,8474.0
1976,ABA,Kentucky Colonels,KEN,True,84.0,20435.0,3756.0,8000.0,0.47,111.0,331.0,0.335,3645.0,7669.0,0.475,1703.0,2313.0,0.736,1465.0,2897.0,4362.0,2068.0,664.0,526.0,1695.0,2257.0,9326.0
1976,NBA,Los Angeles Lakers,LAL,False,82.0,19705.0,3547.0,7622.0,0.465,,,,3547.0,7622.0,0.465,1670.0,2164.0,0.772,1132.0,2870.0,4002.0,1939.0,674.0,528.0,1612.0,2025.0,8764.0
1976,NBA,Milwaukee Bucks,MIL,True,82.0,19830.0,3456.0,7435.0,0.465,,,,3456.0,7435.0,0.465,1437.0,1952.0,0.736,1094.0,2688.0,3782.0,1817.0,715.0,468.0,1624.0,2041.0,8349.0
1976,NBA,New Orleans Jazz,NOJ,False,82.0,19880.0,3352.0,7491.0,0.447,,,,3352.0,7491.0,0.447,1831.0,2415.0,0.758,1189.0,2779.0,3968.0,1765.0,750.0,343.0,1659.0,2175.0,8535.0
1976,ABA,New York Nets,NYA,True,84.0,20385.0,3752.0,8148.0,0.46,111.0,372.0,0.298,3641.0,7776.0,0.468,1775.0,2333.0,0.761,1493.0,2750.0,4243.0,1817.0,913.0,522.0,1529.0,2209.0,9390.0
1976,NBA,New York Knicks,NYK,False,82.0,19805.0,3443.0,7555.0,0.456,,,,3443.0,7555.0,0.456,1532.0,1985.0,0.772,1022.0,2723.0,3745.0,1660.0,575.0,259.0,1403.0,2006.0,8418.0
1976,NBA,Philadelphia 76ers,PHI,True,82.0,19855.0,3462.0,7752.0,0.447,,,,3462.0,7752.0,0.447,1811.0,2469.0,0.733,1385.0,2684.0,4069.0,1658.0,809.0,367.0,1729.0,2187.0,8735.0
1976,NBA,Phoenix Suns,PHO,True,82.0,19880.0,3420.0,7251.0,0.472,,,,3420.0,7251.0,0.472,1780.0,2337.0,0.762,1108.0,2558.0,3666.0,2083.0,853.0,349.0,1852.0,2018.0,8620.0
1976,NBA,Portland Trail Blazers,POR,False,82.0,19730.0,3417.0,7292.0,0.469,,,,3417.0,7292.0,0.469,1699.0,2350.0,0.723,1116.0,2843.0,3959.0,2094.0,776.0,408.0,1867.0,2091.0,8533.0
1976,ABA,San Antonio Spurs,SAA,True,84.0,20310.0,3888.0,7945.0,0.489,26.0,130.0,0.2,3862.0,7815.0,0.494,1905.0,2342.0,0.813,1305.0,2927.0,4232.0,2146.0,759.0,583.0,1576.0,2032.0,9707.0
1976,ABA,San Diego Sails,SDS,False,11.0,2640.0,432.0,1020.0,0.424,6.0,24.0,0.25,426.0,996.0,0.428,217.0,278.0,0.781,202.0,348.0,550.0,215.0,72.0,66.0,196.0,253.0,1087.0
1976,NBA,Seattle SuperSonics,SEA,True,82.0,19780.0,3542.0,7730.0,0.458,,,,3542.0,7730.0,0.458,1642.0,2309.0,0.711,1217.0,2498.0,3715.0,1935.0,866.0,355.0,1615.0,2133.0,8726.0
1976,ABA,Spirits of St. Louis,SSL,False,84.0,20460.0,3790.0,8177.0,0.463,66.0,243.0,0.272,3724.0,7934.0,0.469,1500.0,1985.0,0.756,1477.0,2811.0,4288.0,1987.0,911.0,541.0,1667.0,2147.0,9146.0
1976,ABA,Utah Stars,UTS,False,16.0,3915.0,715.0,1498.0,0.477,23.0,72.0,0.319,692.0,1426.0,0.485,386.0,467.0,0.827,265.0,516.0,781.0,378.0,112.0,39.0,292.0,468.0,1839.0
1976,ABA,Virginia Squires,VIR,False,83.0,20120.0,3431.0,7844.0,0.437,72.0,274.0,0.263,3359.0,7570.0,0.444,1939.0,2533.0,0.765,1465.0,2455.0,3920.0,1724.0,830.0,361.0,1756.0,2142.0,8873.0
1976,NBA,Washington Bullets,WSB,True,82.0,19905.0,3416.0,7234.0,0.472,,,,3416.0,7234.0,0.472,1595.0,2215.0,0.72,1019.0,2812.0,3831.0,1823.0,696.0,485.0,1672.0,1921.0,8427.0
1976,NBA,League Average,,False,82.0,19797.0,3448.0,7521.0,0.458,,,,3448.0,7521.0,0.458,1660.0,2209.0,0.751,1177.0,2709.0,3887.0,1886.0,732.0,364.0,1621.0,2036.0,8556.0
1976,ABA,League Average,,False,68.0,16546.0,3062.0,6577.0,0.466,78.0,266.0,0.295,2984.0,6311.0,0.473,1471.0,1908.0,0.771,1177.0,2247.0,3424.0,1652.0,677.0,404.0,1324.0,1720.0,7674.0
1975,NBA,Atlanta Hawks,ATL,False,82.0,19805.0,3424.0,7824.0,0.438,,,,3424.0,7824.0,0.438,1772.0,2435.0,0.728,1441.0,2653.0,4094.0,1878.0,744.0,227.0,1550.0,1964.0,8620.0
1975,NBA,Boston Celtics,BOS,True,82.0,19755.0,3587.0,7825.0,0.458,,,,3587.0,7825.0,0.458,1560.0,1971.0,0.791,1315.0,2949.0,4264.0,2159.0,662.0,288.0,1625.0,1913.0,8734.0
1975,NBA,Buffalo Braves,BUF,True,82.0,19730.0,3552.0,7469.0,0.476,,,,3552.0,7469.0,0.476,1735.0,2224.0,0.78,1108.0,2735.0,3843.0,2063.0,718.0,456.0,1710.0,1879.0,8839.0
1975,NBA,Chicago Bulls,CHI,True,82.0,19880.0,3167.0,7085.0,0.447,,,,3167.0,7085.0,0.447,1711.0,2203.0,0.777,1107.0,2786.0,3893.0,1840.0,668.0,379.0,1482.0,1952.0,8045.0
1975,NBA,Cleveland Cavaliers,CLE,False,82.0,19880.0,3408.0,7371.0,0.462,,,,3408.0,7371.0,0.462,1301.0,1753.0,0.742,1058.0,2502.0,3560.0,1903.0,600.0,348.0,1462.0,1881.0,8117.0
1975,NBA,Detroit Pistons,DET,True,82.0,19705.0,3289.0,7053.0,0.466,,,,3289.0,7053.0,0.466,1533.0,1975.0,0.776,1002.0,2515.0,3517.0,1916.0,679.0,380.0,1557.0,1866.0,8111.0
1975,ABA,Denver Nuggets,DNA,True,84.0,20335.0,3953.0,7764.0,0.509,22.0,102.0,0.216,3931.0,7662.0,0.513,2041.0,2546.0,0.802,1285.0,2531.0,3816.0,2450.0,975.0,501.0,1821.0,2065.0,9969.0
1975,NBA,Golden State Warriors,GSW,True,82.0,19780.0,3714.0,7981.0,0.465,,,,3714.0,7981.0,0.465,1470.0,1915.0,0.768,1416.0,2854.0,4270.0,2076.0,972.0,365.0,1716.0,2109.0,8898.0
1975,NBA,Houston Rockets,HOU,True,82.0,19780.0,3448.0,7231.0,0.477,,,,3448.0,7231.0,0.477,1625.0,2034.0,0.799,1177.0,2495.0,3672.0,2155.0,746.0,351.0,1759.0,2068.0,8521.0
1975,ABA,Indiana Pacers,INA,True,84.0,20260.0,3891.0,8365.0,0.465,224.0,718.0,0.312,3667.0,7647.0,0.48,1465.0,1969.0,0.744,1673.0,2565.0,4238.0,1927.0,890.0,413.0,1543.0,1946.0,9471.0
1975,NBA,Kansas City-Omaha Kings,KCO,True,82.0,19730.0,3257.0,7258.0,0.449,,,,3257.0,7258.0,0.449,1797.0,2190.0,0.821,991.0,2745.0,3736.0,1853.0,724.0,347.0,1542.0,1968.0,8311.0
1975,ABA,Kentucky Colonels,KEN,True,84.0,20360.0,3733.0,7785.0,0.48,54.0,191.0,0.283,3679.0,7594.0,0.484,1631.0,2233.0,0.73,1401.0,2888.0,4289.0,2177.0,727.0,511.0,1580.0,2017.0,9151.0
1975,NBA,Los Angeles Lakers,LAL,False,82.0,19855.0,3409.0,7577.0,0.45,,,,3409.0,7577.0,0.45,1641.0,2182.0,0.752,1312.0,2763.0,4075.0,2091.0,755.0,423.0,1785.0,2079.0,8459.0
1975,NBA,Milwaukee Bucks,MIL,False,82.0,19805.0,3450.0,7367.0,0.468,,,,3450.0,7367.0,0.468,1354.0,1746.0,0.775,1021.0,2766.0,3787.0,1932.0,596.0,400.0,1540.0,1949.0,8254.0
1975,ABA,Memphis Sounds,MMS,True,84.0,20360.0,3577.0,7820.0,0.457,177.0,497.0,0.356,3400.0,7323.0,0.464,1367.0,1765.0,0.775,1205.0,2451.0,3656.0,2032.0,682.0,341.0,1158.0,1719.0,8698.0
1975,NBA,New Orleans Jazz,NOJ,False,82.0,19730.0,3301.0,7509.0,0.44,,,,3301.0,7509.0,0.44,1717.0,2247.0,0.764,1144.0,2616.0,3760.0,1818.0,725.0,256.0,1802.0,2222.0,8319.0
1975,ABA,New York Nets,NYA,True,84.0,20385.0,3879.0,7943.0,0.488,69.0,252.0,0.274,3810.0,7691.0,0.495,1501.0,1929.0,0.778,1214.0,2776.0,3990.0,2007.0,917.0,516.0,1402.0,1947.0,9328.0
1975,NBA,New York Knicks,NYK,True,82.0,19730.0,3359.0,7464.0,0.45,,,,3359.0,7464.0,0.45,1518.0,1967.0,0.772,981.0,2652.0,3633.0,1675.0,652.0,300.0,1374.0,2001.0,8236.0
1975,NBA,Philadelphia 76ers,PHI,False,82.0,19805.0,3325.0,7476.0,0.445,,,,3325.0,7476.0,0.445,1530.0,2043.0,0.749,1200.0,2706.0,3906.0,1709.0,576.0,263.0,1591.0,1974.0,8180.0
1975,NBA,Phoenix Suns,PHO,False,82.0,19805.0,3381.0,7561.0,0.447,,,,3381.0,7561.0,0.447,1535.0,2082.0,0.737,1349.0,2684.0,4033.0,1879.0,664.0,317.0,1760.0,2090.0,8297.0
1975,NBA,Portland Trail Blazers,POR,False,82.0,19880.0,3414.0,7113.0,0.48,,,,3414.0,7113.0,0.48,1680.0,2265.0,0.742,1049.0,2758.0,3807.0,2209.0,755.0,399.0,1833.0,2055.0,8508.0
1975,ABA,San Antonio Spurs,SAA,True,84.0,20285.0,3779.0,7909.0,0.478,41.0,157.0,0.261,3738.0,7752.0,0.482,1926.0,2373.0,0.812,1459.0,2801.0,4260.0,1870.0,695.0,373.0,1421.0,2043.0,9525.0
1975,ABA,San Diego Conquistadors,SDA,False,84.0,20385.0,3845.0,8352.0,0.46,123.0,469.0,0.262,3722.0,7883.0,0.472,1418.0,1848.0,0.767,1363.0,2672.0,4035.0,2103.0,686.0,445.0,1435.0,1778.0,9231.0
1975,NBA,Seattle SuperSonics,SEA,True,82.0,19880.0,3488.0,7653.0,0.456,,,,3488.0,7653.0,0.456,1475.0,1970.0,0.749,1142.0,2579.0,3721.0,1997.0,837.0,378.0,1610.0,1977.0,8451.0
1975,ABA,Spirits of St. Louis,SSL,True,84.0,20260.0,3771.0,8005.0,0.471,31.0,136.0,0.228,3740.0,7869.0,0.475,1583.0,2136.0,0.741,1584.0,2710.0,4294.0,2111.0,785.0,391.0,1738.0,2051.0,9156.0
1975,ABA,Utah Stars,UTS,True,84.0,20260.0,3375.0,7136.0,0.473,94.0,300.0,0.313,3281.0,6836.0,0.48,1665.0,2162.0,0.77,1274.0,2698.0,3972.0,1774.0,593.0,373.0,1668.0,1921.0,8509.0
1975,ABA,Virginia Squires,VIR,False,84.0,20260.0,3328.0,7432.0,0.448,76.0,286.0,0.266,3252.0,7146.0,0.455,1585.0,2146.0,0.739,1274.0,2415.0,3689.0,1704.0,658.0,290.0,1663.0,2160.0,8317.0
1975,NBA,Washington Bullets,WSB,True,82.0,19805.0,3555.0,7697.0,0.462,,,,3555.0,7697.0,0.462,1475.0,1962.0,0.752,1133.0,2764.0,3897.0,2005.0,929.0,409.0,1594.0,1961.0,8585.0
1975,NBA,League Average,,False,82.0,19797.0,3418.0,7473.0,0.457,,,,3418.0,7473.0,0.457,1579.0,2065.0,0.765,1164.0,2696.0,3859.0,1953.0,722.0,349.0,1627.0,1995.0,8416.0
1975,ABA,League Average,,False,84.0,20315.0,3713.0,7851.0,0.473,91.0,311.0,0.293,3622.0,7540.0,0.48,1618.0,2111.0,0.767,1373.0,2651.0,4024.0,2016.0,761.0,415.0,1543.0,1965.0,9136.0
1974,NBA,Atlanta Hawks,ATL,False,82.0,19755.0,3602.0,7744.0,0.465,,,,3602.0,7744.0,0.465,1703.0,2264.0,0.752,1240.0,2712.0,3952.0,1993.0,758.0,332.0,1823.0,2073.0,8907.0
1974,NBA,Boston Celtics,BOS,True,82.0,19780.0,3630.0,7969.0,0.456,,,,3630.0,7969.0,0.456,1677.0,2097.0,0.8,1378.0,3074.0,4452.0,2187.0,561.0,305.0,1796.0,1868.0,8937.0
1974,NBA,Buffalo Braves,BUF,True,82.0,19830.0,3728.0,7763.0,0.48,,,,3728.0,7763.0,0.48,1699.0,2221.0,0.765,1150.0,2830.0,3980.0,2165.0,786.0,600.0,1828.0,1875.0,9155.0
1974,NBA,Capital Bullets,CAP,True,82.0,19730.0,3480.0,7886.0,0.441,,,,3480.0,7886.0,0.441,1393.0,1869.0,0.745,1286.0,2887.0,4173.0,1770.0,703.0,441.0,1568.0,1746.0,8353.0
1974,ABA,Carolina Cougars,CAR,True,84.0,20360.0,3714.0,7659.0,0.485,25.0,140.0,0.179,3689.0,7519.0,0.491,1825.0,2447.0,0.746,1362.0,2465.0,3827.0,2027.0,1005.0,317.0,1644.0,2275.0,9278.0
1974,NBA,Chicago Bulls,CHI,True,82.0,19780.0,3292.0,7378.0,0.446,,,,3292.0,7378.0,0.446,1784.0,2314.0,0.771,1143.0,2616.0,3759.0,1868.0,764.0,316.0,1690.0,1874.0,8368.0
1974,NBA,Cleveland Cavaliers,CLE,False,82.0,19755.0,3420.0,7782.0,0.439,,,,3420.0,7782.0,0.439,1381.0,1788.0,0.772,1275.0,2492.0,3767.0,2048.0,598.0,293.0,1545.0,1925.0,8221.0
1974,NBA,Detroit Pistons,DET,True,82.0,19755.0,3453.0,7515.0,0.459,,,,3453.0,7515.0,0.459,1654.0,2164.0,0.764,1200.0,2681.0,3881.0,1956.0,793.0,419.0,1763.0,1930.0,8560.0
1974,ABA,Denver Rockets,DNR,True,84.0,20285.0,3553.0,8042.0,0.442,107.0,325.0,0.329,3446.0,7717.0,0.447,1776.0,2271.0,0.782,1455.0,2697.0,4152.0,2004.0,595.0,408.0,1477.0,2079.0,8989.0
1974,NBA,Golden State Warriors,GSW,False,82.0,19705.0,3721.0,8020.0,0.464,,,,3721.0,8020.0,0.464,1569.0,2018.0,0.778,1379.0,3035.0,4414.0,1989.0,668.0,450.0,1667.0,1893.0,9011.0
1974,NBA,Houston Rockets,HOU,False,82.0,19855.0,3564.0,7426.0,0.48,,,,3564.0,7426.0,0.48,1682.0,2071.0,0.812,1063.0,2588.0,3651.0,2212.0,727.0,407.0,1681.0,2104.0,8810.0
1974,ABA,Indiana Pacers,INA,True,84.0,20360.0,3546.0,7886.0,0.45,171.0,543.0,0.315,3375.0,7343.0,0.46,1625.0,2242.0,0.725,1474.0,2896.0,4370.0,1825.0,735.0,459.0,1554.0,1926.0,8888.0
1974,NBA,Kansas City-Omaha Kings,KCO,False,82.0,19705.0,3369.0,7342.0,0.459,,,,3369.0,7342.0,0.459,1628.0,2104.0,0.774,1112.0,2554.0,3666.0,1744.0,796.0,384.0,1791.0,1916.0,8366.0
1974,ABA,Kentucky Colonels,KEN,True,84.0,20235.0,3681.0,8075.0,0.456,97.0,349.0,0.278,3584.0,7726.0,0.464,1565.0,2092.0,0.748,1483.0,2934.0,4417.0,2104.0,644.0,470.0,1474.0,1771.0,9024.0
1974,NBA,Los Angeles Lakers,LAL,True,82.0,19755.0,3536.0,7803.0,0.453,,,,3536.0,7803.0,0.453,1879.0,2443.0,0.769,1365.0,2970.0,4335.0,2179.0,794.0,653.0,1913.0,2032.0,8951.0
1974,NBA,Milwaukee Bucks,MIL,True,82.0,19755.0,3726.0,7571.0,0.492,,,,3726.0,7571.0,0.492,1328.0,1741.0,0.763,1133.0,2881.0,4014.0,2225.0,726.0,519.0,1694.0,1864.0,8780.0
1974,ABA,Memphis Tams,MMT,False,84.0,20260.0,3446.0,7507.0,0.459,79.0,294.0,0.269,3367.0,7213.0,0.467,1532.0,2023.0,0.757,1403.0,2621.0,4024.0,1920.0,623.0,341.0,1507.0,2082.0,8503.0
1974,ABA,New York Nets,NYA,True,84.0,20285.0,3855.0,8038.0,0.48,81.0,256.0,0.316,3774.0,7782.0,0.485,1397.0,1852.0,0.754,1334.0,2772.0,4106.0,2025.0,828.0,568.0,1612.0,1979.0,9188.0
1974,NBA,New York Knicks,NYK,True,82.0,19780.0,3478.0,7483.0,0.465,,,,3478.0,7483.0,0.465,1350.0,1738.0,0.777,959.0,2725.0,3684.0,1937.0,554.0,277.0,1463.0,1884.0,8306.0
1974,NBA,Philadelphia 76ers,PHI,False,82.0,19730.0,3331.0,7702.0,0.432,,,,3331.0,7702.0,0.432,1633.0,2118.0,0.771,1182.0,2626.0,3808.0,1799.0,756.0,220.0,1665.0,1964.0,8295.0
1974,NBA,Phoenix Suns,PHO,False,82.0,19755.0,3555.0,7726.0,0.46,,,,3555.0,7726.0,0.46,1737.0,2235.0,0.777,1090.0,2723.0,3813.0,2052.0,658.0,305.0,1666.0,2123.0,8847.0
1974,NBA,Portland Trail Blazers,POR,False,82.0,19730.0,3585.0,7684.0,0.467,,,,3585.0,7684.0,0.467,1591.0,2112.0,0.753,1254.0,2598.0,3852.0,2106.0,797.0,341.0,1823.0,2050.0,8761.0
